url,x,y,w,h,label
http://images.cocodataset.org/train2017/000000157933.jpg,32,286,44,329,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,24,89,41,123,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,87,98,99,133,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,89,143,100,179,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,330,224,335,233,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,299,183,304,194,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,346,202,349,215,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,27,135,42,174,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,92,236,104,269,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,93,280,103,314,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,30,235,43,277,cell phone
http://images.cocodataset.org/train2017/000000157933.jpg,136,115,361,306,cell phone
http://images.cocodataset.org/train2017/000000428271.jpg,393,174,401,184,cell phone
http://images.cocodataset.org/train2017/000000223476.jpg,240,210,300,429,cell phone
http://images.cocodataset.org/train2017/000000084214.jpg,97,398,161,451,cell phone
http://images.cocodataset.org/train2017/000000444664.jpg,276,61,373,101,cell phone
http://images.cocodataset.org/train2017/000000018683.jpg,192,174,287,377,cell phone
http://images.cocodataset.org/train2017/000000116988.jpg,95,140,171,273,cell phone
http://images.cocodataset.org/train2017/000000076029.jpg,344,184,365,193,cell phone
http://images.cocodataset.org/train2017/000000354557.jpg,292,182,319,240,cell phone
http://images.cocodataset.org/train2017/000000354557.jpg,557,240,586,268,cell phone
http://images.cocodataset.org/train2017/000000190722.jpg,12,388,56,438,cell phone
http://images.cocodataset.org/train2017/000000231682.jpg,102,87,109,99,cell phone
http://images.cocodataset.org/train2017/000000297227.jpg,418,61,434,78,cell phone
http://images.cocodataset.org/train2017/000000272653.jpg,506,332,532,346,cell phone
http://images.cocodataset.org/train2017/000000272653.jpg,160,249,167,252,cell phone
http://images.cocodataset.org/train2017/000000567566.jpg,261,375,279,393,cell phone
http://images.cocodataset.org/train2017/000000256270.jpg,294,194,454,267,cell phone
http://images.cocodataset.org/train2017/000000141581.jpg,293,209,297,212,cell phone
http://images.cocodataset.org/train2017/000000362768.jpg,335,286,363,312,cell phone
http://images.cocodataset.org/train2017/000000174354.jpg,116,342,143,353,cell phone
http://images.cocodataset.org/train2017/000000370963.jpg,519,148,531,160,cell phone
http://images.cocodataset.org/train2017/000000370963.jpg,581,158,596,166,cell phone
http://images.cocodataset.org/train2017/000000370963.jpg,50,178,69,186,cell phone
http://images.cocodataset.org/train2017/000000043288.jpg,191,23,474,166,cell phone
http://images.cocodataset.org/train2017/000000420120.jpg,231,268,279,314,cell phone
http://images.cocodataset.org/train2017/000000420120.jpg,152,159,173,189,cell phone
http://images.cocodataset.org/train2017/000000272666.jpg,187,230,274,364,cell phone
http://images.cocodataset.org/train2017/000000387356.jpg,174,278,281,348,cell phone
http://images.cocodataset.org/train2017/000000477468.jpg,494,188,511,208,cell phone
http://images.cocodataset.org/train2017/000000477468.jpg,479,159,488,174,cell phone
http://images.cocodataset.org/train2017/000000272670.jpg,544,174,639,283,cell phone
http://images.cocodataset.org/train2017/000000231712.jpg,52,50,62,60,cell phone
http://images.cocodataset.org/train2017/000000093274.jpg,122,157,165,202,cell phone
http://images.cocodataset.org/train2017/000000436522.jpg,94,305,183,383,cell phone
http://images.cocodataset.org/train2017/000000223540.jpg,453,275,463,291,cell phone
http://images.cocodataset.org/train2017/000000223540.jpg,506,295,523,321,cell phone
http://images.cocodataset.org/train2017/000000248118.jpg,268,284,285,299,cell phone
http://images.cocodataset.org/train2017/000000026939.jpg,86,188,193,323,cell phone
http://images.cocodataset.org/train2017/000000026939.jpg,386,264,507,343,cell phone
http://images.cocodataset.org/train2017/000000084284.jpg,20,285,37,296,cell phone
http://images.cocodataset.org/train2017/000000297279.jpg,226,129,280,251,cell phone
http://images.cocodataset.org/train2017/000000125252.jpg,123,46,250,231,cell phone
http://images.cocodataset.org/train2017/000000125252.jpg,359,166,476,352,cell phone
http://images.cocodataset.org/train2017/000000444744.jpg,337,229,441,274,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,40,2,373,370,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,371,182,480,334,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,384,137,486,240,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,0,182,100,350,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,292,49,367,142,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,422,42,469,90,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,432,79,499,157,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,350,73,449,188,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,377,349,416,369,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,442,204,499,315,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,264,51,296,92,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,438,324,488,369,cell phone
http://images.cocodataset.org/train2017/000000444746.jpg,2,87,95,206,cell phone
http://images.cocodataset.org/train2017/000000321867.jpg,248,167,270,192,cell phone
http://images.cocodataset.org/train2017/000000190796.jpg,71,153,102,203,cell phone
http://images.cocodataset.org/train2017/000000502091.jpg,352,361,470,421,cell phone
http://images.cocodataset.org/train2017/000000502091.jpg,416,201,475,257,cell phone
http://images.cocodataset.org/train2017/000000502091.jpg,199,158,311,263,cell phone
http://images.cocodataset.org/train2017/000000502091.jpg,496,398,630,464,cell phone
http://images.cocodataset.org/train2017/000000403786.jpg,268,153,366,424,cell phone
http://images.cocodataset.org/train2017/000000043344.jpg,426,229,452,239,cell phone
http://images.cocodataset.org/train2017/000000043344.jpg,430,237,451,245,cell phone
http://images.cocodataset.org/train2017/000000387408.jpg,245,77,288,166,cell phone
http://images.cocodataset.org/train2017/000000239953.jpg,317,233,413,366,cell phone
http://images.cocodataset.org/train2017/000000223571.jpg,362,172,384,257,cell phone
http://images.cocodataset.org/train2017/000000518483.jpg,75,65,107,110,cell phone
http://images.cocodataset.org/train2017/000000133464.jpg,338,397,414,440,cell phone
http://images.cocodataset.org/train2017/000000264537.jpg,239,152,282,167,cell phone
http://images.cocodataset.org/train2017/000000305501.jpg,502,422,541,473,cell phone
http://images.cocodataset.org/train2017/000000346462.jpg,153,295,222,396,cell phone
http://images.cocodataset.org/train2017/000000354655.jpg,537,17,546,25,cell phone
http://images.cocodataset.org/train2017/000000313694.jpg,134,175,231,321,cell phone
http://images.cocodataset.org/train2017/000000444769.jpg,0,2,640,479,cell phone
http://images.cocodataset.org/train2017/000000272738.jpg,113,182,202,225,cell phone
http://images.cocodataset.org/train2017/000000444770.jpg,170,190,580,460,cell phone
http://images.cocodataset.org/train2017/000000444770.jpg,49,5,625,294,cell phone
http://images.cocodataset.org/train2017/000000158051.jpg,87,371,133,392,cell phone
http://images.cocodataset.org/train2017/000000395621.jpg,181,182,210,207,cell phone
http://images.cocodataset.org/train2017/000000518499.jpg,523,112,546,164,cell phone
http://images.cocodataset.org/train2017/000000158055.jpg,382,318,439,345,cell phone
http://images.cocodataset.org/train2017/000000158055.jpg,469,287,486,298,cell phone
http://images.cocodataset.org/train2017/000000248170.jpg,0,474,19,535,cell phone
http://images.cocodataset.org/train2017/000000485740.jpg,133,259,151,300,cell phone
http://images.cocodataset.org/train2017/000000190829.jpg,107,282,128,294,cell phone
http://images.cocodataset.org/train2017/000000100717.jpg,186,48,289,90,cell phone
http://images.cocodataset.org/train2017/000000362869.jpg,319,114,434,256,cell phone
http://images.cocodataset.org/train2017/000000502134.jpg,563,139,574,151,cell phone
http://images.cocodataset.org/train2017/000000182647.jpg,143,336,275,418,cell phone
http://images.cocodataset.org/train2017/000000190839.jpg,0,16,487,168,cell phone
http://images.cocodataset.org/train2017/000000264567.jpg,576,51,582,53,cell phone
http://images.cocodataset.org/train2017/000000264567.jpg,313,30,321,35,cell phone
http://images.cocodataset.org/train2017/000000559482.jpg,485,405,590,426,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,408,359,447,372,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,254,188,271,196,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,609,178,623,203,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,110,197,121,202,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,156,322,200,333,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,616,100,632,124,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,188,168,203,238,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,131,105,143,139,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,193,117,208,134,cell phone
http://images.cocodataset.org/train2017/000000379261.jpg,414,243,419,248,cell phone
http://images.cocodataset.org/train2017/000000477567.jpg,37,308,70,321,cell phone
http://images.cocodataset.org/train2017/000000190849.jpg,195,60,280,105,cell phone
http://images.cocodataset.org/train2017/000000190849.jpg,305,55,338,100,cell phone
http://images.cocodataset.org/train2017/000000190849.jpg,450,267,495,324,cell phone
http://images.cocodataset.org/train2017/000000002434.jpg,429,256,488,300,cell phone
http://images.cocodataset.org/train2017/000000526723.jpg,265,94,284,111,cell phone
http://images.cocodataset.org/train2017/000000248194.jpg,449,287,462,300,cell phone
http://images.cocodataset.org/train2017/000000248194.jpg,457,270,490,292,cell phone
http://images.cocodataset.org/train2017/000000027012.jpg,117,156,135,183,cell phone
http://images.cocodataset.org/train2017/000000174470.jpg,22,210,34,223,cell phone
http://images.cocodataset.org/train2017/000000199047.jpg,270,494,428,559,cell phone
http://images.cocodataset.org/train2017/000000346497.jpg,125,107,158,118,cell phone
http://images.cocodataset.org/train2017/000000346497.jpg,151,103,172,119,cell phone
http://images.cocodataset.org/train2017/000000461187.jpg,289,122,331,201,cell phone
http://images.cocodataset.org/train2017/000000125322.jpg,141,73,149,108,cell phone
http://images.cocodataset.org/train2017/000000338317.jpg,418,36,436,53,cell phone
http://images.cocodataset.org/train2017/000000338317.jpg,269,135,275,138,cell phone
http://images.cocodataset.org/train2017/000000289169.jpg,199,306,314,615,cell phone
http://images.cocodataset.org/train2017/000000371090.jpg,246,163,282,214,cell phone
http://images.cocodataset.org/train2017/000000010643.jpg,176,332,203,345,cell phone
http://images.cocodataset.org/train2017/000000289172.jpg,483,125,486,129,cell phone
http://images.cocodataset.org/train2017/000000043411.jpg,489,62,497,80,cell phone
http://images.cocodataset.org/train2017/000000469398.jpg,252,3,513,305,cell phone
http://images.cocodataset.org/train2017/000000184477.jpg,0,246,8,251,cell phone
http://images.cocodataset.org/train2017/000000412059.jpg,157,195,186,252,cell phone
http://images.cocodataset.org/train2017/000000289180.jpg,227,93,423,376,cell phone
http://images.cocodataset.org/train2017/000000141723.jpg,163,78,195,120,cell phone
http://images.cocodataset.org/train2017/000000264605.jpg,96,207,127,223,cell phone
http://images.cocodataset.org/train2017/000000051618.jpg,0,203,41,311,cell phone
http://images.cocodataset.org/train2017/000000215462.jpg,334,298,395,318,cell phone
http://images.cocodataset.org/train2017/000000174503.jpg,21,174,118,471,cell phone
http://images.cocodataset.org/train2017/000000551336.jpg,604,386,633,413,cell phone
http://images.cocodataset.org/train2017/000000133543.jpg,25,175,70,206,cell phone
http://images.cocodataset.org/train2017/000000133543.jpg,58,211,85,224,cell phone
http://images.cocodataset.org/train2017/000000158122.jpg,18,34,278,562,cell phone
http://images.cocodataset.org/train2017/000000158122.jpg,303,14,630,628,cell phone
http://images.cocodataset.org/train2017/000000027050.jpg,229,8,232,16,cell phone
http://images.cocodataset.org/train2017/000000027050.jpg,227,4,237,16,cell phone
http://images.cocodataset.org/train2017/000000321960.jpg,437,481,530,552,cell phone
http://images.cocodataset.org/train2017/000000240046.jpg,509,332,545,349,cell phone
http://images.cocodataset.org/train2017/000000551344.jpg,168,394,252,453,cell phone
http://images.cocodataset.org/train2017/000000551344.jpg,87,308,127,349,cell phone
http://images.cocodataset.org/train2017/000000575921.jpg,305,117,344,204,cell phone
http://images.cocodataset.org/train2017/000000305589.jpg,231,102,276,291,cell phone
http://images.cocodataset.org/train2017/000000182710.jpg,487,281,609,446,cell phone
http://images.cocodataset.org/train2017/000000182710.jpg,25,254,164,339,cell phone
http://images.cocodataset.org/train2017/000000182710.jpg,235,261,294,304,cell phone
http://images.cocodataset.org/train2017/000000502197.jpg,195,141,220,164,cell phone
http://images.cocodataset.org/train2017/000000502197.jpg,133,190,153,200,cell phone
http://images.cocodataset.org/train2017/000000240057.jpg,24,240,143,443,cell phone
http://images.cocodataset.org/train2017/000000240057.jpg,199,232,402,342,cell phone
http://images.cocodataset.org/train2017/000000354746.jpg,48,300,91,350,cell phone
http://images.cocodataset.org/train2017/000000256444.jpg,227,248,420,426,cell phone
http://images.cocodataset.org/train2017/000000240062.jpg,321,495,363,535,cell phone
http://images.cocodataset.org/train2017/000000551359.jpg,402,265,454,345,cell phone
http://images.cocodataset.org/train2017/000000371137.jpg,119,318,201,341,cell phone
http://images.cocodataset.org/train2017/000000059843.jpg,355,197,362,204,cell phone
http://images.cocodataset.org/train2017/000000264645.jpg,398,118,411,147,cell phone
http://images.cocodataset.org/train2017/000000264645.jpg,327,129,339,142,cell phone
http://images.cocodataset.org/train2017/000000248263.jpg,220,213,232,233,cell phone
http://images.cocodataset.org/train2017/000000264647.jpg,67,210,106,215,cell phone
http://images.cocodataset.org/train2017/000000477641.jpg,481,100,506,136,cell phone
http://images.cocodataset.org/train2017/000000477641.jpg,154,176,160,186,cell phone
http://images.cocodataset.org/train2017/000000477641.jpg,89,226,92,230,cell phone
http://images.cocodataset.org/train2017/000000338384.jpg,254,288,298,364,cell phone
http://images.cocodataset.org/train2017/000000313809.jpg,385,222,440,256,cell phone
http://images.cocodataset.org/train2017/000000313809.jpg,194,240,264,256,cell phone
http://images.cocodataset.org/train2017/000000379350.jpg,200,318,250,336,cell phone
http://images.cocodataset.org/train2017/000000313818.jpg,576,458,580,463,cell phone
http://images.cocodataset.org/train2017/000000526810.jpg,88,161,133,183,cell phone
http://images.cocodataset.org/train2017/000000526810.jpg,284,150,321,220,cell phone
http://images.cocodataset.org/train2017/000000281051.jpg,0,8,36,43,cell phone
http://images.cocodataset.org/train2017/000000092639.jpg,437,288,495,330,cell phone
http://images.cocodataset.org/train2017/000000281056.jpg,434,262,493,350,cell phone
http://images.cocodataset.org/train2017/000000403935.jpg,135,165,174,209,cell phone
http://images.cocodataset.org/train2017/000000403935.jpg,116,357,198,374,cell phone
http://images.cocodataset.org/train2017/000000182755.jpg,253,266,305,292,cell phone
http://images.cocodataset.org/train2017/000000518628.jpg,272,294,309,369,cell phone
http://images.cocodataset.org/train2017/000000518628.jpg,313,295,346,363,cell phone
http://images.cocodataset.org/train2017/000000117230.jpg,226,122,306,186,cell phone
http://images.cocodataset.org/train2017/000000068080.jpg,90,225,99,240,cell phone
http://images.cocodataset.org/train2017/000000109041.jpg,510,94,614,166,cell phone
http://images.cocodataset.org/train2017/000000543217.jpg,330,212,337,220,cell phone
http://images.cocodataset.org/train2017/000000420339.jpg,322,240,375,282,cell phone
http://images.cocodataset.org/train2017/000000133620.jpg,443,232,455,256,cell phone
http://images.cocodataset.org/train2017/000000068084.jpg,83,371,568,510,cell phone
http://images.cocodataset.org/train2017/000000158195.jpg,234,480,261,509,cell phone
http://images.cocodataset.org/train2017/000000412151.jpg,137,168,149,193,cell phone
http://images.cocodataset.org/train2017/000000362999.jpg,193,253,240,363,cell phone
http://images.cocodataset.org/train2017/000000092661.jpg,62,402,112,419,cell phone
http://images.cocodataset.org/train2017/000000403955.jpg,449,301,479,332,cell phone
http://images.cocodataset.org/train2017/000000133627.jpg,514,69,528,83,cell phone
http://images.cocodataset.org/train2017/000000133627.jpg,280,27,291,55,cell phone
http://images.cocodataset.org/train2017/000000133627.jpg,59,18,69,41,cell phone
http://images.cocodataset.org/train2017/000000436735.jpg,275,157,317,196,cell phone
http://images.cocodataset.org/train2017/000000207360.jpg,119,334,177,363,cell phone
http://images.cocodataset.org/train2017/000000207360.jpg,278,444,337,477,cell phone
http://images.cocodataset.org/train2017/000000248320.jpg,41,356,158,399,cell phone
http://images.cocodataset.org/train2017/000000027142.jpg,157,68,174,111,cell phone
http://images.cocodataset.org/train2017/000000027142.jpg,355,36,379,87,cell phone
http://images.cocodataset.org/train2017/000000002567.jpg,59,170,70,181,cell phone
http://images.cocodataset.org/train2017/000000322056.jpg,228,187,251,210,cell phone
http://images.cocodataset.org/train2017/000000264712.jpg,432,20,467,48,cell phone
http://images.cocodataset.org/train2017/000000469514.jpg,87,29,304,258,cell phone
http://images.cocodataset.org/train2017/000000158222.jpg,219,233,245,249,cell phone
http://images.cocodataset.org/train2017/000000158222.jpg,137,215,158,228,cell phone
http://images.cocodataset.org/train2017/000000158223.jpg,305,405,353,426,cell phone
http://images.cocodataset.org/train2017/000000182799.jpg,221,142,252,176,cell phone
http://images.cocodataset.org/train2017/000000313873.jpg,487,358,539,373,cell phone
http://images.cocodataset.org/train2017/000000313873.jpg,227,278,277,296,cell phone
http://images.cocodataset.org/train2017/000000215569.jpg,215,355,255,366,cell phone
http://images.cocodataset.org/train2017/000000363028.jpg,270,286,338,343,cell phone
http://images.cocodataset.org/train2017/000000444952.jpg,271,196,311,220,cell phone
http://images.cocodataset.org/train2017/000000068121.jpg,105,54,151,77,cell phone
http://images.cocodataset.org/train2017/000000444955.jpg,294,303,312,307,cell phone
http://images.cocodataset.org/train2017/000000502300.jpg,60,407,117,429,cell phone
http://images.cocodataset.org/train2017/000000502300.jpg,42,451,87,479,cell phone
http://images.cocodataset.org/train2017/000000305693.jpg,180,355,194,373,cell phone
http://images.cocodataset.org/train2017/000000322080.jpg,497,367,548,406,cell phone
http://images.cocodataset.org/train2017/000000240163.jpg,323,71,330,87,cell phone
http://images.cocodataset.org/train2017/000000264741.jpg,210,278,230,285,cell phone
http://images.cocodataset.org/train2017/000000018982.jpg,187,214,256,317,cell phone
http://images.cocodataset.org/train2017/000000576040.jpg,306,212,340,230,cell phone
http://images.cocodataset.org/train2017/000000576040.jpg,185,259,207,294,cell phone
http://images.cocodataset.org/train2017/000000576040.jpg,521,253,546,303,cell phone
http://images.cocodataset.org/train2017/000000559658.jpg,308,162,323,184,cell phone
http://images.cocodataset.org/train2017/000000076334.jpg,381,199,415,276,cell phone
http://images.cocodataset.org/train2017/000000322094.jpg,252,278,282,287,cell phone
http://images.cocodataset.org/train2017/000000322094.jpg,269,273,304,281,cell phone
http://images.cocodataset.org/train2017/000000543281.jpg,229,6,563,360,cell phone
http://images.cocodataset.org/train2017/000000231987.jpg,474,378,492,384,cell phone
http://images.cocodataset.org/train2017/000000543284.jpg,249,234,282,303,cell phone
http://images.cocodataset.org/train2017/000000436791.jpg,139,144,263,273,cell phone
http://images.cocodataset.org/train2017/000000182840.jpg,434,306,466,348,cell phone
http://images.cocodataset.org/train2017/000000330295.jpg,374,66,395,90,cell phone
http://images.cocodataset.org/train2017/000000313914.jpg,456,321,478,340,cell phone
http://images.cocodataset.org/train2017/000000576059.jpg,80,95,82,105,cell phone
http://images.cocodataset.org/train2017/000000576059.jpg,75,95,82,110,cell phone
http://images.cocodataset.org/train2017/000000396179.jpg,139,76,279,214,cell phone
http://images.cocodataset.org/train2017/000000158272.jpg,125,195,141,210,cell phone
http://images.cocodataset.org/train2017/000000215616.jpg,450,290,459,297,cell phone
http://images.cocodataset.org/train2017/000000232001.jpg,76,250,115,329,cell phone
http://images.cocodataset.org/train2017/000000395840.jpg,311,17,489,450,cell phone
http://images.cocodataset.org/train2017/000000084548.jpg,119,275,275,337,cell phone
http://images.cocodataset.org/train2017/000000084548.jpg,160,201,267,267,cell phone
http://images.cocodataset.org/train2017/000000084548.jpg,278,101,356,191,cell phone
http://images.cocodataset.org/train2017/000000084546.jpg,300,165,334,204,cell phone
http://images.cocodataset.org/train2017/000000404033.jpg,11,187,33,230,cell phone
http://images.cocodataset.org/train2017/000000248389.jpg,409,347,465,371,cell phone
http://images.cocodataset.org/train2017/000000027208.jpg,475,275,493,291,cell phone
http://images.cocodataset.org/train2017/000000010825.jpg,293,230,380,308,cell phone
http://images.cocodataset.org/train2017/000000059972.jpg,418,398,479,540,cell phone
http://images.cocodataset.org/train2017/000000059972.jpg,402,350,469,411,cell phone
http://images.cocodataset.org/train2017/000000215627.jpg,464,249,494,267,cell phone
http://images.cocodataset.org/train2017/000000281164.jpg,90,372,171,488,cell phone
http://images.cocodataset.org/train2017/000000084550.jpg,283,151,298,161,cell phone
http://images.cocodataset.org/train2017/000000117321.jpg,395,162,403,176,cell phone
http://images.cocodataset.org/train2017/000000117321.jpg,339,274,341,278,cell phone
http://images.cocodataset.org/train2017/000000445008.jpg,134,241,140,247,cell phone
http://images.cocodataset.org/train2017/000000445008.jpg,66,228,73,233,cell phone
http://images.cocodataset.org/train2017/000000445008.jpg,542,251,545,257,cell phone
http://images.cocodataset.org/train2017/000000445008.jpg,357,240,359,243,cell phone
http://images.cocodataset.org/train2017/000000166481.jpg,202,264,208,267,cell phone
http://images.cocodataset.org/train2017/000000166481.jpg,29,33,33,39,cell phone
http://images.cocodataset.org/train2017/000000576082.jpg,269,250,293,265,cell phone
http://images.cocodataset.org/train2017/000000469587.jpg,353,393,367,421,cell phone
http://images.cocodataset.org/train2017/000000027221.jpg,119,82,153,105,cell phone
http://images.cocodataset.org/train2017/000000125527.jpg,77,214,256,431,cell phone
http://images.cocodataset.org/train2017/000000502361.jpg,368,232,374,236,cell phone
http://images.cocodataset.org/train2017/000000420442.jpg,234,59,449,460,cell phone
http://images.cocodataset.org/train2017/000000027227.jpg,372,144,378,149,cell phone
http://images.cocodataset.org/train2017/000000191069.jpg,63,191,345,564,cell phone
http://images.cocodataset.org/train2017/000000019037.jpg,206,234,313,316,cell phone
http://images.cocodataset.org/train2017/000000494175.jpg,202,251,253,340,cell phone
http://images.cocodataset.org/train2017/000000494175.jpg,432,311,458,329,cell phone
http://images.cocodataset.org/train2017/000000535137.jpg,63,318,166,368,cell phone
http://images.cocodataset.org/train2017/000000191073.jpg,211,227,343,299,cell phone
http://images.cocodataset.org/train2017/000000256611.jpg,364,206,417,244,cell phone
http://images.cocodataset.org/train2017/000000010851.jpg,389,221,510,460,cell phone
http://images.cocodataset.org/train2017/000000264805.jpg,246,220,254,233,cell phone
http://images.cocodataset.org/train2017/000000469605.jpg,111,100,115,109,cell phone
http://images.cocodataset.org/train2017/000000215657.jpg,372,170,399,181,cell phone
http://images.cocodataset.org/train2017/000000035434.jpg,228,193,273,227,cell phone
http://images.cocodataset.org/train2017/000000510570.jpg,579,158,588,162,cell phone
http://images.cocodataset.org/train2017/000000567916.jpg,23,467,55,481,cell phone
http://images.cocodataset.org/train2017/000000418984.jpg,290,319,329,328,cell phone
http://images.cocodataset.org/train2017/000000363119.jpg,244,114,280,200,cell phone
http://images.cocodataset.org/train2017/000000387696.jpg,619,500,638,544,cell phone
http://images.cocodataset.org/train2017/000000223857.jpg,343,119,404,237,cell phone
http://images.cocodataset.org/train2017/000000289392.jpg,324,249,356,259,cell phone
http://images.cocodataset.org/train2017/000000043635.jpg,138,439,143,441,cell phone
http://images.cocodataset.org/train2017/000000043635.jpg,91,417,95,424,cell phone
http://images.cocodataset.org/train2017/000000125556.jpg,126,339,194,389,cell phone
http://images.cocodataset.org/train2017/000000305781.jpg,178,280,232,311,cell phone
http://images.cocodataset.org/train2017/000000305781.jpg,251,349,323,391,cell phone
http://images.cocodataset.org/train2017/000000445041.jpg,231,127,248,150,cell phone
http://images.cocodataset.org/train2017/000000240240.jpg,486,136,639,260,cell phone
http://images.cocodataset.org/train2017/000000035446.jpg,193,89,363,342,cell phone
http://images.cocodataset.org/train2017/000000207475.jpg,52,471,161,557,cell phone
http://images.cocodataset.org/train2017/000000207475.jpg,118,466,222,552,cell phone
http://images.cocodataset.org/train2017/000000207475.jpg,151,442,246,506,cell phone
http://images.cocodataset.org/train2017/000000207475.jpg,205,398,361,506,cell phone
http://images.cocodataset.org/train2017/000000379508.jpg,278,311,306,343,cell phone
http://images.cocodataset.org/train2017/000000510581.jpg,353,83,423,161,cell phone
http://images.cocodataset.org/train2017/000000117371.jpg,180,75,192,103,cell phone
http://images.cocodataset.org/train2017/000000035456.jpg,543,111,547,118,cell phone
http://images.cocodataset.org/train2017/000000035456.jpg,74,292,83,303,cell phone
http://images.cocodataset.org/train2017/000000150148.jpg,314,174,333,186,cell phone
http://images.cocodataset.org/train2017/000000461447.jpg,166,84,221,206,cell phone
http://images.cocodataset.org/train2017/000000207496.jpg,147,88,608,378,cell phone
http://images.cocodataset.org/train2017/000000207496.jpg,42,102,250,231,cell phone
http://images.cocodataset.org/train2017/000000232073.jpg,87,198,105,202,cell phone
http://images.cocodataset.org/train2017/000000060041.jpg,222,198,248,216,cell phone
http://images.cocodataset.org/train2017/000000060041.jpg,307,239,354,275,cell phone
http://images.cocodataset.org/train2017/000000428683.jpg,69,243,82,261,cell phone
http://images.cocodataset.org/train2017/000000387725.jpg,86,366,124,398,cell phone
http://images.cocodataset.org/train2017/000000387725.jpg,125,388,160,422,cell phone
http://images.cocodataset.org/train2017/000000248461.jpg,311,277,563,366,cell phone
http://images.cocodataset.org/train2017/000000158353.jpg,177,210,324,288,cell phone
http://images.cocodataset.org/train2017/000000019090.jpg,558,117,603,143,cell phone
http://images.cocodataset.org/train2017/000000019090.jpg,203,143,276,184,cell phone
http://images.cocodataset.org/train2017/000000515057.jpg,230,39,402,422,cell phone
http://images.cocodataset.org/train2017/000000297622.jpg,425,186,426,188,cell phone
http://images.cocodataset.org/train2017/000000354967.jpg,283,164,398,297,cell phone
http://images.cocodataset.org/train2017/000000166551.jpg,158,135,181,169,cell phone
http://images.cocodataset.org/train2017/000000256664.jpg,119,24,156,43,cell phone
http://images.cocodataset.org/train2017/000000215706.jpg,225,0,495,327,cell phone
http://images.cocodataset.org/train2017/000000576155.jpg,235,233,273,252,cell phone
http://images.cocodataset.org/train2017/000000354976.jpg,193,296,209,306,cell phone
http://images.cocodataset.org/train2017/000000354976.jpg,101,319,143,353,cell phone
http://images.cocodataset.org/train2017/000000354976.jpg,79,301,109,320,cell phone
http://images.cocodataset.org/train2017/000000445088.jpg,105,172,187,294,cell phone
http://images.cocodataset.org/train2017/000000297632.jpg,155,76,301,259,cell phone
http://images.cocodataset.org/train2017/000000314019.jpg,231,261,250,270,cell phone
http://images.cocodataset.org/train2017/000000191136.jpg,30,243,71,285,cell phone
http://images.cocodataset.org/train2017/000000207521.jpg,114,226,225,336,cell phone
http://images.cocodataset.org/train2017/000000322215.jpg,481,132,509,180,cell phone
http://images.cocodataset.org/train2017/000000322215.jpg,240,181,253,197,cell phone
http://images.cocodataset.org/train2017/000000084648.jpg,166,317,180,339,cell phone
http://images.cocodataset.org/train2017/000000182956.jpg,242,159,265,197,cell phone
http://images.cocodataset.org/train2017/000000363181.jpg,407,95,439,132,cell phone
http://images.cocodataset.org/train2017/000000428718.jpg,197,171,208,192,cell phone
http://images.cocodataset.org/train2017/000000518829.jpg,287,6,298,11,cell phone
http://images.cocodataset.org/train2017/000000453297.jpg,133,0,432,123,cell phone
http://images.cocodataset.org/train2017/000000174774.jpg,276,299,300,354,cell phone
http://images.cocodataset.org/train2017/000000191159.jpg,227,220,231,227,cell phone
http://images.cocodataset.org/train2017/000000551608.jpg,181,126,190,136,cell phone
http://images.cocodataset.org/train2017/000000313164.jpg,49,423,78,461,cell phone
http://images.cocodataset.org/train2017/000000330426.jpg,30,143,35,148,cell phone
http://images.cocodataset.org/train2017/000000510652.jpg,119,193,189,231,cell phone
http://images.cocodataset.org/train2017/000000273086.jpg,222,181,248,190,cell phone
